OLT,F,S,P,Código QR,Cuenta,Latitud,Longitud,Capacidad,Ubicacion
CIPRECES_JUA,0,11,9,TP257361,0114068022,31.613545,-106.409041,1:16,Poste
CIPRECES_JUA,0,11,9,TP257361,0106164748,31.613545,-106.409041,1:16,Poste
CIPRECES_JUA,0,11,9,TP257361,0102971967,31.613545,-106.409041,1:16,Poste
CIPRECES_JUA,0,11,9,TP257361,0142634608,31.613545,-106.409041,1:16,Poste
CIPRECES_JUA,0,11,9,TP257363,0107295019,31.613262,-106.409891,1:8,Poste
CIPRECES_JUA,0,11,9,TP257363,0141675827,31.613262,-106.409891,1:8,Poste
CIPRECES_JUA,0,11,9,TP257363,0103561556,31.613262,-106.409891,1:8,Poste
CIPRECES_JUA,0,11,9,TP257363,0103154906,31.613262,-106.409891,1:8,Poste
CIPRECES_JUA,0,11,9,TP257363,0106111328,31.613262,-106.409891,1:8,Poste
CIPRECES_JUA,0,11,9,TP257363,0103904830,31.613262,-106.409891,1:8,Poste
CIPRECES_JUA,0,11,9,TP257363,0103242323,31.613262,-106.409891,1:8,Poste
CIPRECES_JUA,0,11,9,TP257365,0140388952,31.613028,-106.409094,1:16,Poste
CIPRECES_JUA,0,11,9,TP257365,0116307774,31.613028,-106.409094,1:16,Poste
CIPRECES_JUA,0,11,9,TP257365,0141777712,31.613028,-106.409094,1:16,Poste
CIPRECES_JUA,0,11,9,TP257365,0142997066,31.613028,-106.409094,1:16,Poste
CIPRECES_JUA,0,11,9,TP257365,0104928075,31.613028,-106.409094,1:16,Poste
CIPRECES_JUA,0,11,9,TP257365,0134083809,31.613028,-106.409094,1:16,Poste
CIPRECES_JUA,0,11,9,TP257365,0129166597,31.613028,-106.409094,1:16,Poste
CIPRECES_JUA,0,11,9,TP257365,0116037061,31.613028,-106.409094,1:16,Poste
CIPRECES_JUA,0,11,9,TP257365,0131606948,31.613028,-106.409094,1:16,Poste
CIPRECES_JUA,0,11,10,TP257579,0127029485,31.625962,-106.409516,1:8,Poste
CIPRECES_JUA,0,11,10,TP257579,0141858558,31.625962,-106.409516,1:8,Poste
CIPRECES_JUA,0,11,10,TP257579,0106727222,31.625962,-106.409516,1:8,Poste
CIPRECES_JUA,0,11,10,TP257579,0101806144,31.625962,-106.409516,1:8,Poste
CIPRECES_JUA,0,11,10,TP257579,0120048053,31.625962,-106.409516,1:8,Poste
CIPRECES_JUA,0,11,10,TP257582,0103198352,31.625888,-106.408359,1:16,Poste
CIPRECES_JUA,0,11,10,TP257582,0106572368,31.625888,-106.408359,1:16,Poste
CIPRECES_JUA,0,11,10,TP257582,0120475057,31.625888,-106.408359,1:16,Poste
CIPRECES_JUA,0,11,10,TP257582,0107008115,31.625888,-106.408359,1:16,Poste
CIPRECES_JUA,0,11,10,TP257582,0104951420,31.625888,-106.408359,1:16,Poste
CIPRECES_JUA,0,11,10,TP257582,0105305880,31.625888,-106.408359,1:16,Poste
CIPRECES_JUA,0,11,10,TP257584,0106125719,31.62641,-106.410403,1:16,Poste
CIPRECES_JUA,0,11,10,TP257584,0106161114,31.62641,-106.410403,1:16,Poste
CIPRECES_JUA,0,11,10,TP257584,0142122475,31.62641,-106.410403,1:16,Poste
CIPRECES_JUA,0,11,10,TP257584,0105046745,31.62641,-106.410403,1:16,Poste
CIPRECES_JUA,0,11,10,TP257584,0143285205,31.62641,-106.410403,1:16,Poste
CIPRECES_JUA,0,11,10,TP257584,0141890254,31.62641,-106.410403,1:16,Poste
CIPRECES_JUA,0,11,10,TP257584,0105117591,31.62641,-106.410403,1:16,Poste
CIPRECES_JUA,0,11,10,TP257584,0105775159,31.62641,-106.410403,1:16,Poste
CIPRECES_JUA,0,11,10,TP257584,0107996003,31.62641,-106.410403,1:16,Poste
CIPRECES_JUA,0,11,10,TP257584,0108511184,31.62641,-106.410403,1:16,Poste
CIPRECES_JUA,0,11,10,TP257584,0106962509,31.62641,-106.410403,1:16,Poste
CIPRECES_JUA,0,11,10,TP257586,0142235293,31.625888,-106.411766,1:8,Poste
CIPRECES_JUA,0,11,10,TP257586,0142373139,31.625888,-106.411766,1:8,Poste
CIPRECES_JUA,0,11,10,TP257586,0103727905,31.625888,-106.411766,1:8,Poste
CIPRECES_JUA,0,11,10,TP257586,0142018842,31.625888,-106.411766,1:8,Poste
CIPRECES_JUA,0,11,10,TP257586,0125637970,31.625888,-106.411766,1:8,Poste
CIPRECES_JUA,0,11,10,TP265612,0106761876,31.624474,-106.413186,1:16,Poste
CIPRECES_JUA,0,11,10,TP265612,0130480829,31.624474,-106.413186,1:16,Poste
CIPRECES_JUA,0,11,10,TP265612,0132121144,31.624474,-106.413186,1:16,Poste
CIPRECES_JUA,0,11,10,TP265612,0105086594,31.624474,-106.413186,1:16,Poste
CIPRECES_JUA,0,11,10,TP265612,0140229081,31.624474,-106.413186,1:16,Poste
CIPRECES_JUA,0,11,10,TP265612,0106903063,31.624474,-106.413186,1:16,Poste
CIPRECES_JUA,0,11,10,TP265612,0141837703,31.624474,-106.413186,1:16,Poste
CIPRECES_JUA,0,11,10,TP265612,0134393535,31.624474,-106.413186,1:16,Poste
CIPRECES_JUA,0,11,10,TP532238,0142041108,31.626012,-106.410453,1:16,Poste
CIPRECES_JUA,0,11,10,TP532238,0105717053,31.626012,-106.410453,1:16,Poste
CIPRECES_JUA,0,11,10,TP532238,0140681604,31.626012,-106.410453,1:16,Poste
CIPRECES_JUA,0,11,10,TP532238,0142563256,31.626012,-106.410453,1:16,Poste
CIPRECES_JUA,0,11,10,TP532238,0101868816,31.626012,-106.410453,1:16,Poste
CIPRECES_JUA,0,11,10,TP532238,0101595209,31.626012,-106.410453,1:16,Poste
CIPRECES_JUA,0,11,10,TP532238,0117940518,31.626012,-106.410453,1:16,Poste
CIPRECES_JUA,0,11,10,TP532238,0140915522,31.626012,-106.410453,1:16,Poste
CIPRECES_JUA,0,11,10,TP532238,0106719156,31.626012,-106.410453,1:16,Poste
CIPRECES_JUA,0,11,10,TP532238,0107275984,31.626012,-106.410453,1:16,Poste
CIPRECES_JUA,0,11,10,TP532238,0110074073,31.626012,-106.410453,1:16,Poste
CIPRECES_JUA,0,11,10,TP532238,0141422486,31.626012,-106.410453,1:16,Poste
CIPRECES_JUA,0,11,10,TP532238,0140179325,31.626012,-106.410453,1:16,Poste
CIPRECES_JUA,0,11,10,TP532238,0131017682,31.626012,-106.410453,1:16,Poste
CIPRECES_JUA,0,11,10,TP532239,0105814421,31.626212,-106.408797,1:8,Poste
CIPRECES_JUA,0,11,10,TP532239,0141456716,31.626212,-106.408797,1:8,Poste
CIPRECES_JUA,0,11,10,TP532239,0142913065,31.626212,-106.408797,1:8,Poste
CIPRECES_JUA,0,11,10,TP532239,0106181478,31.626212,-106.408797,1:8,Poste
CIPRECES_JUA,0,11,10,TP532239,0106495355,31.626212,-106.408797,1:8,Poste
CIPRECES_JUA,0,11,10,TP532239,0101626971,31.626212,-106.408797,1:8,Poste
CIPRECES_JUA,0,11,10,TP532239,0140984358,31.626212,-106.408797,1:8,Poste
CIPRECES_JUA,0,11,11,TP247085,0119772744,31.714287,-106.469984,1:8,Poste
CIPRECES_JUA,0,11,11,TP258530,0140888525,31.611613,-106.430141,1:16,Poste
CIPRECES_JUA,0,11,11,TP258530,0106600291,31.611613,-106.430141,1:16,Poste
CIPRECES_JUA,0,11,11,TP258530,0106534396,31.611613,-106.430141,1:16,Poste
CIPRECES_JUA,0,11,11,TP258530,0141239005,31.611613,-106.430141,1:16,Poste
CIPRECES_JUA,0,11,11,TP258530,0141307429,31.611613,-106.430141,1:16,Poste
CIPRECES_JUA,0,11,11,TP258534,0101890532,31.611676,-106.429582,1:8,Poste
CIPRECES_JUA,0,11,11,TP258534,0123558458,31.611676,-106.429582,1:8,Poste
CIPRECES_JUA,0,11,11,TP258534,0106036012,31.611676,-106.429582,1:8,Poste
CIPRECES_JUA,0,11,11,TP258534,0142830559,31.611676,-106.429582,1:8,Poste
CIPRECES_JUA,0,11,11,TP258534,0110100845,31.611676,-106.429582,1:8,Poste
CIPRECES_JUA,0,11,11,TP258539,0106751469,31.612732,-106.430157,1:8,Poste
CIPRECES_JUA,0,11,11,TP258539,0142901801,31.612732,-106.430157,1:8,Poste
CIPRECES_JUA,0,11,11,TP258539,0115245570,31.612732,-106.430157,1:8,Poste
CIPRECES_JUA,0,11,11,TP258539,0143155748,31.612732,-106.430157,1:8,Poste
CIPRECES_JUA,0,11,11,TP258541,0142715724,31.61208,-106.428919,1:8,Poste
CIPRECES_JUA,0,11,11,TP258541,0143266640,31.61208,-106.428919,1:8,Poste
CIPRECES_JUA,0,11,11,TP258541,0106238546,31.61208,-106.428919,1:8,Poste
CIPRECES_JUA,0,11,11,TP258546,0140802198,31.612717,-106.428097,1:16,Poste
CIPRECES_JUA,0,11,11,TP258546,0141610515,31.612717,-106.428097,1:16,Poste
CIPRECES_JUA,0,11,11,TP258546,0142350478,31.612717,-106.428097,1:16,Poste
CIPRECES_JUA,0,11,11,TP258546,0143053115,31.612717,-106.428097,1:16,Poste
CIPRECES_JUA,0,11,11,TP258546,0141472256,31.612717,-106.428097,1:16,Poste
CIPRECES_JUA,0,11,11,TP258546,0142589992,31.612717,-106.428097,1:16,Poste
CIPRECES_JUA,0,11,11,TP258546,0142173964,31.612717,-106.428097,1:16,Poste
CIPRECES_JUA,0,11,11,TP258546,0135305732,31.612717,-106.428097,1:16,Poste
CIPRECES_JUA,0,11,11,TP258548,0143412452,31.612812,-106.429078,1:8,Poste
CIPRECES_JUA,0,11,11,TP258548,0134942877,31.612812,-106.429078,1:8,Poste
CIPRECES_JUA,0,11,11,TP258548,0121758415,31.612812,-106.429078,1:8,Poste
CIPRECES_JUA,0,11,11,TP266807,0142608829,31.61362,-106.427244,1:16,Poste
CIPRECES_JUA,0,11,11,TP266807,0140482756,31.61362,-106.427244,1:16,Poste
CIPRECES_JUA,0,11,11,TP266807,0106427233,31.61362,-106.427244,1:16,Poste
CIPRECES_JUA,0,11,11,TP266807,0140666361,31.61362,-106.427244,1:16,Poste
CIPRECES_JUA,0,11,11,TP266807,0142723842,31.61362,-106.427244,1:16,Poste
CIPRECES_JUA,0,11,11,TP266807,0128247038,31.61362,-106.427244,1:16,Poste
CIPRECES_JUA,0,11,11,TP266807,0106503804,31.61362,-106.427244,1:16,Poste
CIPRECES_JUA,0,11,11,TP266807,0140488981,31.61362,-106.427244,1:16,Poste
CIPRECES_JUA,0,11,11,TP266807,0142799179,31.61362,-106.427244,1:16,Poste
CIPRECES_JUA,0,11,11,TP266807,0116290950,31.61362,-106.427244,1:16,Poste
CIPRECES_JUA,0,11,12,TP255957,0142704084,31.607888,-106.427891,1:8,Poste
CIPRECES_JUA,0,11,12,TP255957,0142165154,31.607888,-106.427891,1:8,Poste
CIPRECES_JUA,0,11,12,TP255957,0140227047,31.607888,-106.427891,1:8,Poste
CIPRECES_JUA,0,11,12,TP255957,0143179210,31.607888,-106.427891,1:8,Poste
CIPRECES_JUA,0,11,12,TP255957,0129656064,31.607888,-106.427891,1:8,Poste
CIPRECES_JUA,0,11,12,TP255957,0142392917,31.607888,-106.427891,1:8,Poste
CIPRECES_JUA,0,11,12,TP258915,0142805308,31.609302,-106.42576,1:16,Poste
CIPRECES_JUA,0,11,12,TP258915,0142011124,31.609302,-106.42576,1:16,Poste
CIPRECES_JUA,0,11,12,TP258915,0140794062,31.609302,-106.42576,1:16,Poste
CIPRECES_JUA,0,11,12,TP258915,0113157374,31.609302,-106.42576,1:16,Poste
CIPRECES_JUA,0,11,12,TP258915,0134091446,31.609302,-106.42576,1:16,Poste
CIPRECES_JUA,0,11,12,TP258915,0112779480,31.609302,-106.42576,1:16,Poste
CIPRECES_JUA,0,11,12,TP258915,0107289862,31.609302,-106.42576,1:16,Poste
CIPRECES_JUA,0,11,12,TP258915,0125287485,31.609302,-106.42576,1:16,Poste
CIPRECES_JUA,0,11,12,TP258917,0142825444,31.609662,-106.425734,1:16,Poste
CIPRECES_JUA,0,11,12,TP258917,0142994220,31.609662,-106.425734,1:16,Poste
CIPRECES_JUA,0,11,12,TP258917,0105371660,31.609662,-106.425734,1:16,Poste
CIPRECES_JUA,0,11,12,TP258917,0101722501,31.609662,-106.425734,1:16,Poste
CIPRECES_JUA,0,11,12,TP258917,0104593417,31.609662,-106.425734,1:16,Poste
CIPRECES_JUA,0,11,12,TP258917,0102739421,31.609662,-106.425734,1:16,Poste
CIPRECES_JUA,0,11,12,TP258917,0140129506,31.609662,-106.425734,1:16,Poste
CIPRECES_JUA,0,11,12,TP258920,0104642086,31.610596,-106.425696,1:16,Poste
CIPRECES_JUA,0,11,12,TP262607,0108246240,31.610135,-106.430721,1:16,Poste
CIPRECES_JUA,0,11,12,TP262607,0142692395,31.610135,-106.430721,1:16,Poste
CIPRECES_JUA,0,11,12,TP262607,0140386069,31.610135,-106.430721,1:16,Poste
CIPRECES_JUA,0,11,12,TP262607,0105866804,31.610135,-106.430721,1:16,Poste
CIPRECES_JUA,0,11,12,TP262607,0142445532,31.610135,-106.430721,1:16,Poste
CIPRECES_JUA,0,11,12,TP262607,0104151843,31.610135,-106.430721,1:16,Poste
CIPRECES_JUA,0,11,12,TP262607,0143233310,31.610135,-106.430721,1:16,Poste
CIPRECES_JUA,0,11,12,TP262607,0106160399,31.610135,-106.430721,1:16,Poste
CIPRECES_JUA,0,11,12,TP262607,0142993928,31.610135,-106.430721,1:16,Poste
CIPRECES_JUA,0,11,12,TP265610,0142681940,31.609387,-106.429453,1:16,Poste
CIPRECES_JUA,0,11,12,TP265610,0141706551,31.609387,-106.429453,1:16,Poste
CIPRECES_JUA,0,11,12,TP265610,0142698427,31.609387,-106.429453,1:16,Poste
CIPRECES_JUA,0,11,12,TP265610,0118262138,31.609387,-106.429453,1:16,Poste
CIPRECES_JUA,0,11,12,TP265610,0143198111,31.609387,-106.429453,1:16,Poste
CIPRECES_JUA,0,11,12,TP265610,0143413827,31.609387,-106.429453,1:16,Poste
CIPRECES_JUA,0,11,12,TP265610,0102637792,31.609387,-106.429453,1:16,Poste
CIPRECES_JUA,0,11,12,TP265610,0123338145,31.609387,-106.429453,1:16,Poste
CIPRECES_JUA,0,11,12,TP484039,0142201013,31.607288,-106.427234,1:16,Poste
CIPRECES_JUA,0,11,12,TP484039,0141152223,31.607288,-106.427234,1:16,Poste
CIPRECES_JUA,0,11,12,TP484039,0141468338,31.607288,-106.427234,1:16,Poste
CIPRECES_JUA,0,11,12,TP484039,0141558372,31.607288,-106.427234,1:16,Poste
CIPRECES_JUA,0,11,12,TP484039,0118798097,31.607288,-106.427234,1:16,Poste
CIPRECES_JUA,0,11,12,TP484039,0142613141,31.607288,-106.427234,1:16,Poste
CIPRECES_JUA,0,11,12,TP484039,0107767034,31.607288,-106.427234,1:16,Poste
CIPRECES_JUA,0,11,12,TP484039,0142697755,31.607288,-106.427234,1:16,Poste
CIPRECES_JUA,0,11,12,TP484039,0142906472,31.607288,-106.427234,1:16,Poste
CIPRECES_JUA,0,11,12,TP484039,0142976569,31.607288,-106.427234,1:16,Poste
CIPRECES_JUA,0,11,12,TP484039,0110138953,31.607288,-106.427234,1:16,Poste
CIPRECES_JUA,0,11,12,TP484039,0112590814,31.607288,-106.427234,1:16,Poste
CIPRECES_JUA,0,11,12,TP484039,0143147018,31.607288,-106.427234,1:16,Poste
CIPRECES_JUA,0,11,12,TP539364,0110215246,31.608864,-106.428314,1:16,Poste
CIPRECES_JUA,0,11,12,TP539364,0142720592,31.608864,-106.428314,1:16,Poste
CIPRECES_JUA,0,11,12,TP539364,0106087760,31.608864,-106.428314,1:16,Poste
CIPRECES_JUA,0,11,12,TP539364,0143356413,31.608864,-106.428314,1:16,Poste
CIPRECES_JUA,0,11,12,TP539364,0129913606,31.608864,-106.428314,1:16,Poste
CIPRECES_JUA,0,11,12,TP539364,0142848446,31.608864,-106.428314,1:16,Poste
CIPRECES_JUA,0,11,12,TP539364,0140607321,31.608864,-106.428314,1:16,Poste
CIPRECES_JUA,0,11,12,TP539364,0140742704,31.608864,-106.428314,1:16,Poste
CIPRECES_JUA,0,11,12,TP539364,0112171793,31.608864,-106.428314,1:16,Poste
CIPRECES_JUA,0,11,12,TP539364,0142245839,31.608864,-106.428314,1:16,Poste
CIPRECES_JUA,0,11,12,TP539364,0143219939,31.608864,-106.428314,1:16,Poste
CIPRECES_JUA,0,11,12,TP539364,0116368305,31.608864,-106.428314,1:16,Poste
CIPRECES_JUA,0,11,13,TP258732,0200154178,31.619652,-106.438985,1:16,Poste
CIPRECES_JUA,0,11,13,TP258732,0106213408,31.619652,-106.438985,1:16,Poste
CIPRECES_JUA,0,11,13,TP258732,1.5175401,31.619652,-106.438985,1:16,Poste
CIPRECES_JUA,0,11,13,TP258732,0121940744,31.619652,-106.438985,1:16,Poste
CIPRECES_JUA,0,11,13,TP258732,0140488120,31.619652,-106.438985,1:16,Poste
CIPRECES_JUA,0,11,13,TP258732,0105251455,31.619652,-106.438985,1:16,Poste
CIPRECES_JUA,0,11,13,TP258732,0106915103,31.619652,-106.438985,1:16,Poste
CIPRECES_JUA,0,11,13,TP258732,0125244772,31.619652,-106.438985,1:16,Poste
CIPRECES_JUA,0,11,13,TP258732,0111900504,31.619652,-106.438985,1:16,Poste
CIPRECES_JUA,0,11,13,TP258735,0142494731,31.620287,-106.43911,1:16,Poste
CIPRECES_JUA,0,11,13,TP258735,0105618036,31.620287,-106.43911,1:16,Poste
CIPRECES_JUA,0,11,13,TP258735,0143358677,31.620287,-106.43911,1:16,Poste
CIPRECES_JUA,0,11,13,TP258735,0142854564,31.620287,-106.43911,1:16,Poste
CIPRECES_JUA,0,11,13,TP258735,0141555371,31.620287,-106.43911,1:16,Poste
CIPRECES_JUA,0,11,13,TP258735,0132791856,31.620287,-106.43911,1:16,Poste
CIPRECES_JUA,0,11,13,TP258737,0127401639,31.620221,-106.438214,1:16,Poste
CIPRECES_JUA,0,11,13,TP258737,0106184515,31.620221,-106.438214,1:16,Poste
CIPRECES_JUA,0,11,13,TP258737,0108117850,31.620221,-106.438214,1:16,Poste
CIPRECES_JUA,0,11,13,TP258737,0106969892,31.620221,-106.438214,1:16,Poste
CIPRECES_JUA,0,11,13,TP258737,0107362333,31.620221,-106.438214,1:16,Poste
CIPRECES_JUA,0,11,13,TP258738,0107560201,31.681283,-106.375079,1:16,Poste
CIPRECES_JUA,0,11,13,TP258739,0106462385,31.681283,-106.375079,1:16,Poste
CIPRECES_JUA,0,11,13,TP258739,0106222158,31.681283,-106.375079,1:16,Poste
CIPRECES_JUA,0,11,13,TP262057,0130783239,31.620466,-106.439737,1:8,Poste
CIPRECES_JUA,0,11,13,TP262057,0200705451,31.620466,-106.439737,1:8,Poste
CIPRECES_JUA,0,11,13,TP262057,0103187617,31.620466,-106.439737,1:8,Poste
CIPRECES_JUA,0,11,13,TP262057,0200501949,31.620466,-106.439737,1:8,Poste
CIPRECES_JUA,0,11,13,TP262057,0140857723,31.620466,-106.439737,1:8,Poste
CIPRECES_JUA,0,11,13,TP262057,0140652510,31.620466,-106.439737,1:8,Poste
CIPRECES_JUA,0,11,14,TP262877,0200407200,31.624104,-106.395361,1:16,Edificio
CIPRECES_JUA,0,11,14,TP262877,0200699434,31.624104,-106.395361,1:16,Edificio
CIPRECES_JUA,0,11,14,TP262877,0200699433,31.624104,-106.395361,1:16,Edificio
CIPRECES_JUA,0,11,14,TP262877,0200814507,31.624104,-106.395361,1:16,Edificio
CIPRECES_JUA,0,11,14,TP262877,0200859747,31.624104,-106.395361,1:16,Edificio
CIPRECES_JUA,0,11,14,TP262877,0200871015,31.624104,-106.395361,1:16,Edificio
CIPRECES_JUA,0,11,14,TP262878,0200407196,31.62403,-106.394632,1:8,Edificio
CIPRECES_JUA,0,11,14,TP262878,0200407195,31.62403,-106.394632,1:8,Edificio
CIPRECES_JUA,0,11,14,TP262879,0200407203,31.624305,-106.396277,1:8,Edificio
CIPRECES_JUA,0,11,14,TP262879,0200407205,31.624305,-106.396277,1:8,Edificio
CIPRECES_JUA,0,11,14,TP262879,0200643408,31.624305,-106.396277,1:8,Edificio
CIPRECES_JUA,0,11,14,TP262880,0200407194,31.619988,-106.39698,1:16,Edificio
CIPRECES_JUA,0,11,14,TP262880,0200407193,31.619988,-106.39698,1:16,Edificio
CIPRECES_JUA,0,11,14,TP262880,0200407204,31.619988,-106.39698,1:16,Edificio
CIPRECES_JUA,0,11,14,TP262880,0200662422,31.619988,-106.39698,1:16,Edificio
CIPRECES_JUA,0,11,14,TP262881,0200407201,31.622393,-106.395868,1:8,Edificio
CIPRECES_JUA,0,11,14,TP262881,0200407197,31.622393,-106.395868,1:8,Edificio
CIPRECES_JUA,0,11,14,TP262881,0200407202,31.622393,-106.395868,1:8,Edificio
CIPRECES_JUA,0,11,14,TP262881,0200402839,31.622393,-106.395868,1:8,Edificio
CIPRECES_JUA,0,11,14,TP262882,0200407207,31.62341,-106.396823,1:16,Edificio
CIPRECES_JUA,0,11,14,TP262882,0200407208,31.62341,-106.396823,1:16,Edificio
CIPRECES_JUA,0,11,14,TP262883,0200407192,31.622166,-106.39689,1:8,Edificio
CIPRECES_JUA,0,11,14,TP262883,0200407199,31.622166,-106.39689,1:8,Edificio
CIPRECES_JUA,0,11,14,TP262883,0200665873,31.622166,-106.39689,1:8,Edificio
CIPRECES_JUA,0,11,14,TP262883,0200469510,31.622166,-106.39689,1:8,Edificio
CIPRECES_JUA,0,11,14,TP262883,0200610183,31.622166,-106.39689,1:8,Edificio
CIPRECES_JUA,0,11,14,TP262884,0142024417,31.622625,-106.396132,1:16,Edificio
CIPRECES_JUA,0,11,14,TP262884,0200407206,31.622625,-106.396132,1:16,Edificio
CIPRECES_JUA,0,11,14,TP262884,0200789099,31.622625,-106.396132,1:16,Edificio
CIPRECES_JUA,0,11,15,TP257767,0142488372,31.617513,-106.410985,1:8,Poste
CIPRECES_JUA,0,11,15,TP257767,0142324882,31.617513,-106.410985,1:8,Poste
CIPRECES_JUA,0,11,15,TP257767,0120830689,31.617513,-106.410985,1:8,Poste
CIPRECES_JUA,0,11,15,TP257767,0119307720,31.617513,-106.410985,1:8,Poste
CIPRECES_JUA,0,11,15,TP257767,0107242922,31.617513,-106.410985,1:8,Poste
CIPRECES_JUA,0,11,15,TP257767,0104834039,31.617513,-106.410985,1:8,Poste
CIPRECES_JUA,0,11,15,TP257768,0107568746,31.617887,-106.413609,1:16,Poste
CIPRECES_JUA,0,11,15,TP257768,0107090490,31.617887,-106.413609,1:16,Poste
CIPRECES_JUA,0,11,15,TP257768,0128926775,31.617887,-106.413609,1:16,Poste
CIPRECES_JUA,0,11,15,TP257768,0102202811,31.617887,-106.413609,1:16,Poste
CIPRECES_JUA,0,11,15,TP257768,0102706298,31.617887,-106.413609,1:16,Poste
CIPRECES_JUA,0,11,15,TP257768,0141703021,31.617887,-106.413609,1:16,Poste
CIPRECES_JUA,0,11,15,TP257768,0143375107,31.617887,-106.413609,1:16,Poste
CIPRECES_JUA,0,11,15,TP257768,0142080080,31.617887,-106.413609,1:16,Poste
CIPRECES_JUA,0,11,15,TP257768,0102596317,31.617887,-106.413609,1:16,Poste
CIPRECES_JUA,0,11,15,TP257768,0103023364,31.617887,-106.413609,1:16,Poste
CIPRECES_JUA,0,11,15,TP257768,0140541168,31.617887,-106.413609,1:16,Poste
CIPRECES_JUA,0,11,15,TP257768,0143034173,31.617887,-106.413609,1:16,Poste
CIPRECES_JUA,0,11,15,TP257768,0140678129,31.617887,-106.413609,1:16,Poste
CIPRECES_JUA,0,11,15,TP257770,0104728028,31.618687,-106.413453,1:16,Poste
CIPRECES_JUA,0,11,15,TP257770,0117270463,31.618687,-106.413453,1:16,Poste
CIPRECES_JUA,0,11,15,TP257770,0141486836,31.618687,-106.413453,1:16,Poste
CIPRECES_JUA,0,11,15,TP257770,0105575751,31.618687,-106.413453,1:16,Poste
CIPRECES_JUA,0,11,15,TP257770,0105569105,31.618687,-106.413453,1:16,Poste
CIPRECES_JUA,0,11,15,TP257770,0106944366,31.618687,-106.413453,1:16,Poste
CIPRECES_JUA,0,11,15,TP257770,0118842680,31.618687,-106.413453,1:16,Poste
CIPRECES_JUA,0,11,15,TP257770,0142191386,31.618687,-106.413453,1:16,Poste
CIPRECES_JUA,0,11,15,TP257772,0141470780,31.618083,-106.412475,1:8,Poste
CIPRECES_JUA,0,11,15,TP257772,0114935262,31.618083,-106.412475,1:8,Poste
CIPRECES_JUA,0,11,15,TP257772,0103480394,31.618083,-106.412475,1:8,Poste
CIPRECES_JUA,0,11,15,TP257772,0111154969,31.618083,-106.412475,1:8,Poste
CIPRECES_JUA,0,11,15,TP257772,0141474482,31.618083,-106.412475,1:8,Poste
CIPRECES_JUA,0,11,15,TP257772,0143203533,31.618083,-106.412475,1:8,Poste
CIPRECES_JUA,0,11,15,TP257772,0104396455,31.618083,-106.412475,1:8,Poste
CIPRECES_JUA,0,11,15,TP257772,0140565680,31.618083,-106.412475,1:8,Poste
CIPRECES_JUA,0,11,15,TP257774,0105625489,31.618321,-106.412154,1:8,Poste
CIPRECES_JUA,0,11,15,TP257774,0105039808,31.618321,-106.412154,1:8,Poste
CIPRECES_JUA,0,11,15,TP257774,0104630832,31.618321,-106.412154,1:8,Poste
CIPRECES_JUA,0,11,15,TP257774,0101476545,31.618321,-106.412154,1:8,Poste
CIPRECES_JUA,0,11,15,TP257774,0131362908,31.618321,-106.412154,1:8,Poste
CIPRECES_JUA,0,11,15,TP257774,0106863493,31.618321,-106.412154,1:8,Poste
CIPRECES_JUA,0,11,15,TP257774,0142362621,31.618321,-106.412154,1:8,Poste
CIPRECES_JUA,0,11,15,TP257774,0142375182,31.618321,-106.412154,1:8,Poste
CIPRECES_JUA,0,11,15,TP257775,0102173366,31.617534,-106.411256,1:16,Poste
CIPRECES_JUA,0,11,15,TP257775,0108313254,31.617534,-106.411256,1:16,Poste
CIPRECES_JUA,0,11,15,TP257775,0127035387,31.617534,-106.411256,1:16,Poste
CIPRECES_JUA,0,11,15,TP257775,0141542021,31.617534,-106.411256,1:16,Poste
CIPRECES_JUA,0,11,15,TP257775,0143080916,31.617534,-106.411256,1:16,Poste
CIPRECES_JUA,0,11,15,TP257775,0142476748,31.617534,-106.411256,1:16,Poste
CIPRECES_JUA,0,11,15,TP257776,0106271958,31.620013,-106.410586,1:16,Poste
CIPRECES_JUA,0,11,15,TP257776,0142855601,31.620013,-106.410586,1:16,Poste
CIPRECES_JUA,0,11,15,TP257776,0107383204,31.620013,-106.410586,1:16,Poste
CIPRECES_JUA,0,11,15,TP257779,0104795543,31.619825,-106.412695,1:8,Poste
CIPRECES_JUA,0,11,15,TP257779,0104639904,31.619825,-106.412695,1:8,Poste
CIPRECES_JUA,0,11,15,TP257779,0109672524,31.619825,-106.412695,1:8,Poste
CIPRECES_JUA,0,11,15,TP257779,0133319884,31.619825,-106.412695,1:8,Poste
CIPRECES_JUA,0,11,15,TP257779,0142313477,31.619825,-106.412695,1:8,Poste
CIPRECES_JUA,0,11,15,TP511018,0104064348,31.618245,-106.413898,1:16,Poste
CIPRECES_JUA,0,11,15,TP511018,0126185928,31.618245,-106.413898,1:16,Poste
CIPRECES_JUA,0,11,15,TP511018,0143368035,31.618245,-106.413898,1:16,Poste
CIPRECES_JUA,0,11,15,TP511018,0129693595,31.618245,-106.413898,1:16,Poste
CIPRECES_JUA,0,12,0,TP258952,0142538146,31.619037,-106.423127,1:16,Poste
CIPRECES_JUA,0,12,0,TP258952,0141993060,31.619037,-106.423127,1:16,Poste
CIPRECES_JUA,0,12,0,TP258952,0107487108,31.619037,-106.423127,1:16,Poste
CIPRECES_JUA,0,12,0,TP258952,0107407832,31.619037,-106.423127,1:16,Poste
